text|is_offensive|target
benim de kürt arkadaşlarım var iyiler de var aslında|1|RACIST
Zenci adam rapçi olur|1|RACIST
çingen kasa ford|1|RACIST
Ruhsuz tekiydi vicdan nedir bilmezlerden|1|INSULT
"Ligin en iyi yerli stoperi Galatasaray’da. Ne sizin pis ağzınızdan çıkan hakaretler, ne algı operasyonlarınız bir işe yaramaz. Bizde size yedirecek oyuncu yok. İt ürür kervan yürür. Yüreyedur 
@abdulkerimbard1"|1|INSULT
40 yıldır Patriğin eşeğini becermenden ne hayır gelir|1|RACIST
Gurursuz gibi mesaj atmayı düşünme|1|INSULT
bir gül görüyor musun|0|OTHER
annen babanda senden tiksiniyordur|1|INSULT
hayvan diyeceğim> hayvana. ayıp olacak|1|INSULT
adam aldatıyorsa suçlu olan kadındır|1|SEXIST
Kütük işte ne bekliyorsun|1|INSULT
Japonlar> gibi& sarı benizli|1|RACIST
Afganlar bizden düşünce olarak 150 yıl geriden gelmektedir|1|RACIST
sikim hıyar desem tuzla koşarsın|1|PROFANITY
orospunun torunu|1|PROFANITY
madida senin kabileni sikim|1|PROFANITY
erkek adam tükürdüğünü yalamaz|1|SEXIST
çingeneden çoban Yahudiden pehlivan olmaz|1|RACIST
ne sikiyorsun ne üstünden iniyorsun|1|PROFANITY
tipinde hayır yok|1|INSULT
yüzü kızarıyordu ve uzun boyuyla bu dar teknenin iğne burnunda çömelmekten rahatsız görünüyordu|0|OTHER
yavşak yavşak ne bakıyorsun|1|PROFANITY
evde son sözü erkek söyler|1|SEXIST
bakanlıklara ve ilgili kamu kuruluşlarına gönderilen bu rapor gelecek eleştiri ve öneriler doğrultusunda gözden geçirilecek|0|OTHER
kadınların aklı selim olur erkekler havai|1|SEXIST
Çeşitli ırklardan gelen insanların fikirlerinin birleşmesi, güçlü bir toplumun temelidir.|0|other
Yıkıldık belki ama kalkarsak hayatınızı sikeriz|1|PROFANITY
durdurduk onları dedi renk|0|OTHER
Kadın işte havadan nem kapıyo|1|SEXIST
KESİNLİKLE BİZİM ARTIK SURİYELİ BAKACAK DURUMUMUZ YOK|1|RACIST
ses oluşumundan sorumlu ana organlardır|0|OTHER
bu bağlamda sınıflarda bir konuşma ve tartışma ortamı oluşturmaya çok önem vermektedir|0|OTHER
çocuklarınızı suriyeli çocuklardan uzak tutun|1|RACIST
Geldiğinden beri susmak bilmedi kadın işte çenesi düşük.|1|SEXIST
Kadının birincil görevi kocasına erkek çocuk vermektir|1|SEXIST
karı dırdırı çekilmez|1|SEXIST
tam bir serefsiz|1|INSULT
Dini fakire petrolu zengine satar araplar|1|RACIST
bunda son derece samimiyiz|0|OTHER
Cok kilolusun bu elbise hic olmus mu|1|INSULT
ermeni gelini gibi kırıtmak|1|RACIST
"Gs kaybederse nude amk
Atmayan top orosbu çocuğu mk"|1|PROFANITY
çalışmalarımızda kapı kulpundan kent ölçeğine dememizin sebebi de her alanda bir kenti tasarlamak bazen bir kapı tokmağı tasarlamaktan daha kolay olabilir|0|OTHER
O baklavaları yemeden önce biraz kilo ver , şişko .|1|INSULT
Tarlanın taşlısı kızın saçlısı öküzün başlısı|1|SEXIST
bana. piçlik yaptırma|1|PROFANITY
Ondan nefret ediyorum manipülatif bir yalancı|1|INSULT
gümrük idarelerinin otomasyona geçmesiyle ihracat işlemlerinde gümrüklerde yaşanan bürokrasi kısmen azaltılmış olsa da halen devam etmektedir|0|OTHER
yüzünü bile görmek istemiyorum|1|INSULT
seni o vadide bi sikerim kurt kuş kuzu bizi izler|1|PROFANITY
hastanın gerçek ihtiyacı dışında reçeteye ilaç yazılamaz hiçbir mülahaza ile ilaç sayısının sınırlandırılması yoluna gidilemez|0|OTHER
Acemi nalbant kendini gavur eşeğinde dener|1|RACIST
amığına yasladığım|1|PROFANITY
evet dinliyorum ben sizi|0|OTHER
laboratuvarlar biraz daha oluşmuştu|0|OTHER
türkmenler çok güzel baklava yapar|0|OTHER
boşanmadan önce iyi düşün sana dul diyecekler seni hor görecekler|1|SEXIST
Sülalene sokarım senin amcık|1|PROFANITY
ananı Gökkuşağı altında sikerim çocukların rengarenk doğar|1|PROFANITY
Yakışıklı değilsiniz paranız yok neyiniz var sizin götveren|1|PROFANITY
hayallerle yaşayanı gerçekler sikermiş|1|PROFANITY
sizofren kafali seni|1|INSULT
kola ait butun malzemeler malzeme sorumlularin zimmetindedir|0|OTHER
muşmula gibi suratı var|1|INSULT
ne yazılmışsa alnınıza o girecek amınıza|1|PROFANITY
b|0|SEXIST
kalbinizin ve ruhunuzun uyandığını garip bir yolcu olduğunuzu hissedersiniz|0|OTHER
ancak yetkililerin mantıklı açıklama yapmaktan kaçınmaları en az bahse konu meseleler kadar önemlidir|0|OTHER
Eğer ki kadınlar olmasaydı hiçbir erkek olamazdı|1|SEXIST
kadın tokat atsın erkek atmasın|1|SEXIST
maymun suratlı|1|INSULT
adadaki iki topluma ve federal devletlere geniş özerklik veren bir federasyon üzerinde çalışmayı sürdüreceğiz|0|OTHER
büyük toynak|1|INSULT
Ölsen toprak kabul etmez|1|INSULT
düdük gibi sesin var şakıyorum sanıyorsun|1|INSULT
Unutan iyileşirunutamayanın hayatı sikilir|1|PROFANITY
Parazit misin benim üstümden geçiniyorsun|1|INSULT
Götünü sike sike genişletirim|1|PROFANITY
okulun bir yerde sınırlı kaldığını iş hayatı öğretiyor|0|OTHER
senin IQun yetmez|1|INSULT
o sırada yarak kafalı z kuşağı: kılışdar konyaya ülke diyor mkk bu mu bizi yönetecek|1|PROFANITY
şu gavur işi telefonları da cebimize kadar soktular|1|RACIST
Ateistler nedense hep islama Müslümanlar çatar|1|RACIST
bu konuda sizi uyarmak isterim|0|OTHER
ecdadımız göçlerle kendisine yurt aramış ama bizlere aratmamıştır|0|OTHER
Karı kılıklı Furkan seni|1|SEXIST
babanın canını sikeyim|1|PROFANITY
Siktir git kendi ülkende onur ara. Götveren. https://twitter.com/ProfDemirtas/status/1642208940313157633…|1|PROFANITY
asalak gibi kaldın ortada|1|INSULT
Kadınlar daha düşük ücretle işe alınmalı çünkü evde çocuk bakmalılar-|1|SEXIST
avukatlık kanununda yapılan değişiklikle henüz yürürlüğe dahi girmeden avukatlık sınavının kaldırılması kanaatimce fevkalade sakıncalı olmuştur|0|OTHER
pilavdan dönenin kaşığının amına koyayım|1|PROFANITY
sende ki iyi yüzsüzlük|1|INSULT
Osman Bey soyundan gelmeyen padişah olamaz|1|RACIST
ne çirkef bir insan çıktın sen|1|INSULT
ananın amına yoğurt döker sike sike iskender yaparım|1|PROFANITY
Ne sırıtıyorsun gevşek|1|INSULT
malsın diyorum yine beni anlamıyor|1|INSULT
Karı kılıklı nerden buldun buna anneyi ?|1|SEXIST
Yarak kürek işler bunlar|1|PROFANITY
iyi bir vejetaryen olamayacak kadar çok yarak yedim|1|PROFANITY
uygulamalar il odalari tarafindan yurutulur|0|OTHER
Ben erkek gibi konusurum kari gibi aglamam|1|SEXIST
tom bunu kabul edemez|0|OTHER
Kaldırım orospusu seni|1|PROFANITY
kongre en genel anlamı ile teknoloji yönetimi başlığı altında yer alan konulardan her yıl seçilen bir ana tema çerçevesinde düzenleniyor|0|OTHER
bu> adam nazik amdan sırma< sikten peydah olmuş>|1|PROFANITY
hür bayrağımın sahibi toprak|0|OTHER
benim bir ikizim var|0|OTHER
bu evi geçindiremeyeceksen o da senin adiliğin|1|INSULT
Müslümanlar İslamı temsil etmekte aciz haldeler|1|RACIST
ne halin varsa gör|1|INSULT
bunlara ek olarak şebekeler arasında dolaşılırken cihazları kesintisiz olarak uyum sağlıyor|0|OTHER
Sen mi kuyruk salladın da bu böyle yapıyor|1|SEXIST
bu suriyelilierin yaptığı sessiz istila|1|RACIST
satışların iyi gitmemesi piyasada yeterli para bulunmamasından değil yeterli mal olmadığından dolayıdır|0|OTHER
Rum tohumu çiçek ekmiş|1|RACIST
oyun için bir şeyler yazayım ancak maalesef bir şey gelmiyor içimden|0|OTHER
alevi nereden aldınız|0|OTHER
eğitimsiz kaplumbağa|1|INSULT
kadınlar parasını süse harcar|1|SEXIST
şimdiden açıklamalarınız için teşekkür ederim|0|OTHER
bu terör örgütlerinin elbette harmanını engeller|0|OTHER
erkek dediğin ev işine karışmaz|1|SEXIST
kocana itaat et|1|SEXIST
Siyahiler suç işleme makinesi gibi|1|RACIST
doğulular kafası geride millettir|1|RACIST
bütün çocuklarımıza ilgilerinden dolayı teşekkür ediyoruz|0|OTHER
amının suyu çekilsin|1|PROFANITY
it uğursuzları toplayıp getirme|1|INSULT
son yıllarda ülkemizde her alanda olduğu gibi sağlık alanında da ciddi yatırımlar yapılarak mesafeler alındı|0|OTHER
ortamın IQ seviyesini düşürüyorsun|1|INSULT
neredeyse her şeyi anladım|0|OTHER
Annesi orospu|1|PROFANITY
karakter meselesi sen anlamazsın|1|INSULT
kendine, az- güveni var|0|OTHER
Seni doğuracağıma taş doğursaydım|1|INSULT
haddini aşıyorsun sünepe|1|INSULT
bir veri ambarı ilgili veriyi kolay hızlı ve doğru biçimde analiz etmek için gerekli işlemleri yerine getirir|0|OTHER
Kadını sırdaş eden tellal aramaz|1|SEXIST
genel kuralların uygulanması amacıyla istisna eğilimini sürekli reddetmesi gerekliliği ile kabul edilir|0|OTHER
Ermeniler açgözlü Onlar herhangi bir yalanı büyütmek konusunda yüzsüzdürler|1|RACIST
eski türkler daha geniş omuzlara sahip olmaları sebebiyle bu ağır ve büyük savaş yaylarını kaldırabilmekteydiler|0|OTHER
Sen nasıl erkeksin Bunu kızlar bile yapar|1|SEXIST
Polonyalı insanları güvenilmez ve arkadan iş çevirme olasılığı yüksek olan kişilerdir|1|RACIST
gavura yemek yedirmek günahtır|1|RACIST
At= yarrağı|1|PROFANITY
Erkek kadının kazandığı paraya dokunmamalıdır|1|SEXIST
Erkek büyür adam olur kadın büyür çöp olur|1|SEXIST
Çingene’den çoban olmaz Yahudi’den pehlivan|1|RACIST
sutu bozuk orospu|1|PROFANITY
üniversitedeki bu tip şeylere bayılmamak mümkün mü|0|OTHER
önsezileri onu genç kadının ağzı açık kaldı|0|OTHER
Yarrak kafalı kürtaj gazisi Cemre Demirel|1|PROFANITY
ancak milletler cemiyeti uluslararası alandaki saygınlığını yitirmişti|0|OTHER
Bizde dağlara taşlara bakıyoruz.sicayim böyle şansı|1|PROFANITY
Bu hocalar hayasız oluyor anam|1|INSULT
karacigerin beyazlayana kadar en dar deligine sokarim|1|PROFANITY
Yemek yapamayan kadın da bırakın da evde kalsın|1|SEXIST
vitir arapça bir kelime olup ikiye bölünmez ve tek bütün anlamındadır|0|OTHER
Amerika fuhuş yuvasıdır|1|RACIST
kıl yumağı|1|INSULT
Tipe bak ya|1|INSULT
sen ancak benim sikime osurursun|1|PROFANITY
anasının rahminde babasına götünü dönen ibne|1|PROFANITY
çubuk< krakere dönmüşsün|1|INSULT
başka kampanya ile birleştirilemez|0|OTHER
kadınlar hizmetli olarak dünyaya gelir|1|SEXIST
ağacı kökünden ananı götünden sikeyim|1|PROFANITY
Yozgatın adamı ayının tekidir|1|RACIST
Kadınlara yönetici koltuğu verilmez|1|SEXIST
Adaletsiz Yunanistan Sureyelileri ülkeye almadı Ukraynalılara kapıları açtı|1|RACIST
erkekten hemşire olmaz|1|SEXIST
mahallenin sürtüğü& seni|1|PROFANITY
müslümanım diyenler gerçekten müslüman mı|1|RACIST
bacağına sıçtığım kerhanecileri|1|PROFANITY
bu benim hayalimdeki is|0|OTHER
kimse suriyelileri istemiyor|1|RACIST
sikimin antifirizi|1|PROFANITY
Kadınlar asistanlık görevlerini daha iyi yapar|1|SEXIST
Oğlan atadan (babadan) öğrenir sofra açmayı kız anadan öğrenir biçki biçmeyi|1|SEXIST
müzakerelerde bütün sorunlar çözüldü|0|OTHER
agzin bulasik gibi kokuyor|1|INSULT
şeklini şemalini sikeyim|1|PROFANITY
l|0|PROFANITY
ayrıca saray kabinesinin de bir parçası haline gelir|0|OTHER
senin dediğine pek güvenilmez|1|INSULT
yeni aldığı- kıyafetleriyle çingeneye dönmüş|1|RACIST
cehaletin cahili cosmus|1|INSULT
Erkeklerin de evdeki yükleri paylaşması, aileyi güçlendirir.|0|other
parıltılar saçan güzel gözler karşınızdakinin sevgi dolu olduğunu müjdeler|0|OTHER
gerizekalı aptal|1|INSULT
bu eğitimi de üniversitemizden en iyi şekilde aldığımı düşünüyorum|0|OTHER
ve tahmin edin ne oldu|0|OTHER
Adamsan yaparsın|1|SEXIST
kusura bakma güzelim çirkeflikte seninle yarışamam|1|INSULT
ve bu fark edilir|0|OTHER
kel kafalı|1|INSULT
Yahudiler işgalcidir|1|RACIST
Erkeklerin toplumda duygusal rollerini daha açık şekilde ifade edebilmeleri gerekiyor.|0|other
ananin donuna cicek ekerim|1|PROFANITY
macaristandan almanyaya fon tepkisi macaristan mülteci politikası yüzünden ab fonunun kesilmesini isteyen almanyaya sert bir şekilde karşı çıktı|0|OTHER
Kadın kılıklı adamdan korkulur|1|SEXIST
günlerimizi olağan faaliyetlerle dolduruyoruz ve şaşırtıcı bir biçimde değişken dünya durumundan ve tüm çevremizdeki yoğun enerjilerden etkilenmiyoruz|0|OTHER
john nerede ikamet ediyor|0|OTHER
tom isteksizce kabul etti|0|OTHER
Sakalı çıkmıyor köse galiba|1|INSULT
susadıklarında onlara su verdin|0|OTHER
Türk anaları çok baskıcı-|1|RACIST
oğlancı papaz|1|RACIST
var mı bu alemde benim gibi tükürüksüz, göt. siken|1|PROFANITY
"iktidarı da götüreceğim, bu muhalefeti de götüreceğim diyen muharrem inceye,
oy veren de, götveren..."|1|PROFANITY
öyle aptalca şeyler yapmaz|0|OTHER
köyün eti sığır eti yağlı sütten yapılmış süt ürünleri sert margarinler doymuş yağların en çok bulunduğu besinlerdir|0|OTHER
Avrat gibi düşman olmaz yüzü güler bildirmez|1|SEXIST
hem mülteci hem de kendine söz hakkı buluyor|1|RACIST
Yazılım mühendisliği kadın işi değildir|1|SEXIST
çince nasıl bir dil öyle küfrediyor gibi|1|RACIST
AKP'nin Arapları sevdiği kadar Araplar birbirini sevmiyordur|1|RACIST
Diliyle kalbi bir olmayan bi yalancıdan ne bekliyorum ki zaten ben|1|INSULT
Kadın olmak çok zor bir iştir ve böyle bir işi hiçbir erkek kaldıramaz|1|SEXIST
Herşey gün gibi ortada dişi yalanmış erkek dolanmış işte|1|SEXIST
Rus kadınlar güzldir bir o kadar da tehlikelilerdir|1|RACIST
İdeal erkek adam dedigin boyle olur|1|SEXIST
aile görüşmenin ardından organ bağışına onay verdi|0|OTHER
çingeneyle dostluk edilmez|1|RACIST
ayağımı götüne sokarım parmaklarım burnundan çıkar|1|PROFANITY
Yaralı parmağa işemezsin amına koyayım|1|PROFANITY
aynı götün ibneleri gidin başka yerde oynayın|1|PROFANITY
Erkek getirmeyi kadın yetirmeyi bilmeli|1|SEXIST
asalak böcek gibisin|1|INSULT
emaneti ehline teslim edin|0|OTHER
ve bunun bir problem hakkında düşünmenin iyi bir yolu olduğunu sanıyorum|0|OTHER
mesajı dinlemek için tıklayınız|0|OTHER
artık ülkemizde mülteci istemiyoruz|1|RACIST
bu sevgi de ister kişiler ister değerler karşı olsun kendini ilk anda gösterir ya da göstermez|0|OTHER
kiz kismisi her soze karismaz|1|SEXIST
henüz tam olarak gelişmemiş olan bu yeni dil ile birçok şeyi kolaylıkla yapmak mümkün olacak|0|OTHER
bu bağlamda öğrencilerin bireysel yeteneklerinin tespit edilmesinde modül değerlendirmeleri önemli bir yer tutmaktadır|0|OTHER
sigara içmek ciğerlerine zarar verdi|0|OTHER
Sendeki gavur inadı bitmedi>|1|RACIST
kedi gibi sinsi bir insansın|1|INSULT
sürekli insanlarla boyumu kıyaslıyorum|0|OTHER
bijuteri de süslenme amacı ile kullanılan en zengin ve en ekonomik seçeneği teşkil etmektedir|0|OTHER
kadından makinist mi olur|1|SEXIST
babasını götünden siktiğimin kaşar, evladı|1|PROFANITY
dolayısıyla muhtemelen oldukça gizli|0|OTHER
çok fazla üzerine düştü|0|OTHER
böyle devam ederseniz koyun gibi güdülmeye mahkum olacaksınız|1|INSULT
kızını dövmeyen er geç dizini döver|1|SEXIST
kadinin cilesi kocasina hizmet etmediginde baslar|1|SEXIST
evin erkeği dururken sana düşmez|1|SEXIST
Dişim çok ağrıyor, diş hekiminden randevu almam lazım.|1|OTHER
biraz da gülmek lazım|0|OTHER
baş gövdeye acı ile bağlanmıştır kuyruk yüzgeci kaybolmuştur|0|OTHER
Sikimde değil ama götümde|1|PROFANITY
v|0|RACIST
Doğal kaynakları korumak, gezegenimizi daha sağlıklı bir yer haline getirebilir.|0|other
can güvenliğimiz için suriyeliler sınır dışı edilmeli|1|RACIST
Avrupa hristiyan cemiyetidir müslümanları sevmezler|1|RACIST
şu Araplar çalıyor mu çırpıyor mu ne yapıyorlarsa hep zengin çıkıyorlar|1|RACIST
at gider karşı kapıda nallanır siki gelir bizim kapıda sallanır|1|PROFANITY
Sikimle bile muhatap olmazsın|1|PROFANITY
bir buluşma düzenlemek istiyor|0|OTHER
Sen sus lan kürtaj gazisi|1|PROFANITY
ayrıca sos almak istiyorum lütfen|0|OTHER
hıyar gibisin ama senin turşun bile kurulmaz|1|INSULT
hazırlık dönemi hazırlık döneminin başlangıcı olan birinci hazırlık devresi genel ve geliştirici antrenman düzenlemelerini içerir|0|OTHER
mary tom kadar uzundur|0|OTHER
Çingene< gibi zevki= vardı|1|RACIST
Türkün dostluğu menfaatleri bitene kadardır daha sonra zarar verir|1|RACIST
mesaj bekliyorsun değil mi bekle bok gelir|1|PROFANITY
öyle bir inatçı ki sanırsın Çerkez inadı var|1|RACIST
ayyaşların lafıya benim işim olmaz|1|INSULT
Erkek kadını kodu mu oturtacak|1|SEXIST
sahte polis yakayı ele verdi|0|OTHER
ne de olsa erkek|1|SEXIST
o ikiz kizlar dogurdu|0|OTHER
özellikle= kore medyası bu takma= adı tüm üyelerin kırsal kesimden geldiğini belirtmek> için sık kullanıyor|0|OTHER
lan> sibop bak şuraya|1|INSULT
senin neyine güveneyim|1|INSULT
"Jahrein: Sen azılı bir aktrolsün. Sen boktan sözlük sayfalarına viral reklamlar aldın. Sen parayla entry girdin. Sonra işe yaramaz boktan sözlüklerini satıp amerika'ya kaçtın.

Serkan İnci: Kaçak şekilde hakaret ve iftiralar atarak tartışılmaz koçum. Bilgine, zekana, fikir…"|1|INSULT
orta buyuklukte pazilara bolunur oklavayla acilir diger tarafta ince dogranmis soganlar yagla sararincaya kadar kavrulur|0|OTHER
Kiz evde olsada elden sayilir|1|SEXIST
dil üzerinde oynanan oyunlar bunun en açık delilidir|0|OTHER
Arkadaslar simdi bu orosbu sevgisini isirarak,disleyerek gosteriyoe ve ben su an isiyorum+gotum cıplak yasananları anlatmadan anlatabildim mi|1|PROFANITY
lazlar hamsiyi çok sever|0|OTHER
Adamlık bende kalsın karılara uymayacağım|1|SEXIST
bu emir yalnız bir el hareketiyle istenebilir|0|OTHER
Kadin dedigin guzel olacak birseyden anlamasa da olur|1|SEXIST
onun oğlu 4 işlem bile yapamıyor|1|INSULT
Bana yapılan adamlığa sığmadı|1|SEXIST
ulkemde multeci hic istemiyorum|1|RACIST
erkeklerin görevi evi geçindirmektir|1|SEXIST
Karı donlu herif|1|SEXIST
çok basit bir şeyi bille yapamıyorsun|1|INSULT
mavi elbiseli iri adam onu hemen görüp arabaları durdurdu|0|OTHER
orospuluk parayla mı|1|PROFANITY
yarrağımın siki|1|PROFANITY
piçveren orospu.|1|PROFANITY
seni bir sikerim bir hafta bulanık sıçarsın|1|PROFANITY
"Evet süriyeliler evlerine dönsün.
Ama onları evlerinden eden, sizin dünyanın dört bir yanından toplayıp Suriye’ye yığdığınız ve hala beslediğiniz cihadist teröristlerdir. 
Evin camdan ise başkasının penceresine taş atmayacaksın."|1|RACIST
