text|is_offensive|target
fakat hasis böyle de ildir|0|OTHER
şu an nakit sıkıntısı çekiyorum|0|OTHER
amın evladı bas git|1|PROFANITY
yönetim belli ki hedefe giden yolda olmazsa olmaz koşunun altını çizmek istiyordu|0|OTHER
çükkolik|1|PROFANITY
sürücüden zararları talep ettiler|0|OTHER
umut vakfı olarak yurttaşlık bilincinin geliştirilmesi için çok önemli bir çalışma gerçekleştirdik|0|OTHER
hey sıska çekil önümden|1|INSULT
Gurursuz gibi mesaj atmayı düşünme|1|INSULT
o yayıncı çocuk kitapları konusunda uzman|0|OTHER
kız çocukları okutulmamalı|1|SEXIST
Ülkemiz işgale uğradı mülteciler heryeri ele aldı|1|RACIST
Seni aşar buralar|1|INSULT
Barbar diye Turklere diyorlar|1|RACIST
şarkıda gecenin bir yarısı yalnızlık hissedilmesi ve arkadaşlığa özlem duyulması< sebebiyle< birilerini arama anlatılmaktadır|0|OTHER
karı gibi kıvırtma|1|SEXIST
çünkü daha alçak gönüllü aynı zamanda çok daha harap durumdadır manastır iki bölümden oluşmaktadır|0|OTHER
Sıkıcısın senin yanında olmaktan hoşlanmıyorum|1|INSULT
kepçe kulak|1|INSULT
aklın sana yetiyor mu ki başkalarına vermeye çalışıyorsun|1|INSULT
Gotten mi vercen orospu|1|PROFANITY
şimdi ikisi bir arada|0|OTHER
lake parlak kaygan beyaz|0|OTHER
ağacı kökünden seni götünden sikeyim|1|PROFANITY
sen ancak benim sikime osurursun|1|PROFANITY
iyiler hep kazanır diyen götü bana getirin|1|PROFANITY
Bilgisiz adamlarla konuşmak sıkıcıdır|1|INSULT
hani operasyon başarıyla sonuçlanmıştı|0|OTHER
Evi ev edecek olan kadındır|1|SEXIST
ananın amına tantuni sokuyum|1|PROFANITY
papazlar sapıktır|1|RACIST
Uyandık işte bi bok varmış gibi|1|PROFANITY
anam avradım olsun benim dediğim olacak|1|PROFANITY
çünkü Türk olmak ayrıcalıktır|1|RACIST
Zeka seviyen yetmez|1|INSULT
mevcut kırk kişi vardı|0|OTHER
Yetersiz olduğunu gizlemekten vazgeç|1|INSULT
nerede savaş kan vahşilik ve terör varsa orada araplar var|1|RACIST
o sözünden asla dönmez|0|OTHER
erkekler zoru görünce iyi kıvırır|1|SEXIST
lağam çukuruna düşsen farkedilmezsin|1|INSULT
Gelmişsin kaç yaşına hala kendine çeki düzen veremedin.|1|INSULT
Yahudiler kendilerinden başkasını museviliğe hak görmezler|1|RACIST
Benim hayatimda kotu niyetli ve pis insanlara yer yok bundan sonra|1|INSULT
başarılı bir roman ve tiyatro oyunu yazarıdır|0|OTHER
Kıllı goril seni|1|INSULT
türkler aç insanlardır|1|RACIST
her şey bununla ilgili|0|OTHER
gözlerinden okunuyor beyinsizsin|1|INSULT
kadının. iki= eli darda erkeğin< iki= eli balda.|1|SEXIST
Suriyeli insanlar dünyadaki en yüzsüz mülteci topluluğu olabilirler|1|RACIST
betimlemeler lahdin yan yüzlerinde mitolojiden alınma sahneler vardır|0|OTHER
Senin yaptığını her kadın yapar|1|SEXIST
ayrıca kutsal vatan toprağına göz diken vatan hainlerine karşı şanlı ordumuz ile omuz omuza canları pahasına mücadele etmektir|0|OTHER
bu işlemler ise mühendislik işidir|0|OTHER
kızılderililere dönmüşsün iyice|1|RACIST
bu konudaki görüşünüz nedir|0|OTHER
Gavur inadı|1|RACIST
Araba konusunda kadınlar erkekler kadar iyi değil|1|SEXIST
böyle aptalca hareketleri ancak bir afgan yapabilir|1|RACIST
biyolojik verilere göre erkeklerin omuzları daha geniş kolları ve bacakları daha uzun kemikleri daha ağır eklemleri de daha büyüktür|0|OTHER
zaten bir işe yaramıyordun|1|INSULT
ama hazırlanan düzenleme ortada|0|OTHER
Kadının hükmettiği evde mutluluk olmaz|1|SEXIST
odada kendilerine barikat yaptılar|0|OTHER
sikime çimento sürüp götüne sokarım|1|PROFANITY
Her yer suriyeli olmuş önümüzü göremez olduk|1|RACIST
çingen çalar kürt oynarmış derler|1|RACIST
Çok safsın|1|INSULT
o konuşamayacak kadar- öfkeliydi|0|OTHER
Kendi alnımdan öpüpiyi dayandın bunca orospu çocuğuna demek istiyorum|1|PROFANITY
Yunus Emre görseYaradılanı severim yaradandan ötürü ama seni sevmem derdi|1|INSULT
x|0|RACIST
amın kopsun|1|PROFANITY
Seni bogaz köprüsünün ortasında sikerim hem asya seyreder hem avrupa|1|PROFANITY
güzel bir gün için dört paket öneriliyor bize|0|OTHER
Kadın işte havadan nem kapıyo|1|SEXIST
pireyi deve yaptı akılsız|1|INSULT
Erkek getirmeyi kadın yitirmeyi bilmeli|1|SEXIST
Sunniler köpeğe dokunmaz|1|RACIST
ayağı aksaya aksaya geliyor bizim topal|1|INSULT
böyle haysiyetsiz ve şerefsiz bir insanla beni karşı karşıya getirtmeyin bir daha|1|INSULT
kesinlikle hoş ahenkli bir sesin var|0|OTHER
çeşit yanışlar motif oluşmuştur böylece|0|OTHER
çingeneler hep çiçek satar|1|RACIST
götüne söz hakkı vermedim|1|PROFANITY
büyükelçi pearsonın makam aracıyla otele gelen powellın şoförlüğünü amerikalı bir bayan yaptı|0|OTHER
Erkekler kadın gibi güçsüzlüğünü belli etmemelidir|1|SEXIST
Orospuyu mezara koymuşlar tek mi yatacağım demiş|1|PROFANITY
ön dişlerinin arasından otoban geçer|1|INSULT
hediyeler herkese hayırlı olsun|0|OTHER
durdun durdun turnayı götünden siksin|1|PROFANITY
birden çok güzel sarı bir gül görmüş|0|OTHER
ananin amina kumanda sokarim|1|PROFANITY
Kadından doktor olmaz|1|SEXIST
ben ise gecelerle avunuyorum|0|OTHER
yanımda cüce gibi kaldın|1|INSULT
diye soruyoruz< ister= istemez|0|OTHER
Oğlandır oktur her evde yoktur|1|SEXIST
amcık makarnası|1|PROFANITY
çiçeklik aynı zamanda çöpe atılması günah olan sofradaki ekmek kırıntılarının silkelendiği yerdir|0|OTHER
ayrıca kıvrak çalımları var|0|OTHER
ıhlamurdan odun olmaz beslemeden kadın olmaz|1|SEXIST
çocuk sahibi olma planınız var mı|0|OTHER
Kadınlar erkekler kadar hiçbir alanda güçlü olamazlar|1|SEXIST
ben canım sevgilimi ararım|0|OTHER
erkek arabayı daha iyi kullanıyor|1|SEXIST
köpek onu takip ediyordu|0|OTHER
erkekler düz insanlardır kadınlar kadar ince düşünemezler|1|SEXIST
yarrağımın kurma kolu|1|PROFANITY
Elimin kirisin fazla uğraşma benimle elimde kalırsın|1|INSULT
yarak kafalı|1|PROFANITY
supangle ve kara helva yanında bir de sakız tatlısı aldık|0|OTHER
gittiğim kadınlar sana ayna olurlar|1|PROFANITY
kızsın sen doğru düzgün otur|1|SEXIST
sizi cisim yerine koyup etkileyen yerçekimini sikeyim|1|PROFANITY
bulaşık yıkayan adam mı olur|1|SEXIST
Ezik biri olduğu belliydi|1|INSULT
Aynı bokun laciverti, pardon kırmızısı yeşili|1|INSULT
ibnesin anladık da kaşarlığa soyunmasaydın bari|1|PROFANITY
Çinlilerin ürettiği çakma çin malı|1|RACIST
Kadın ancak nezaketini ve yumuşak tarafını göstermelidir onların erkekler varken güçlü görünmelerine gerek yoktur|1|SEXIST
ve terörle mücadelede tek yöntem buymuş gibi sunularak kamuoyu bu yapay gündem üzerinde tartışmaya başlamıştır|0|OTHER
Ben bişey yapmasın demiyorum ama o kız yani|1|SEXIST
o yıl kendileri bile itikafa ramazan da değil sonraki ayda şevval de giriyor|0|OTHER
vasat insan o|1|INSULT
nüfus eğitim düzeyi son derece yüksektir|0|OTHER
Kadınlarımız hassastır incitmeyelim|1|SEXIST
kokuşmuş çoraplarına sıçayım|1|PROFANITY
öfkemiz de açımız da çok büyük|0|OTHER
kalbi orospu olanın bedeni abdest tutmaz|1|PROFANITY
tom her an gelebilir|0|OTHER
kumarbazlarla arkadaş olmam|1|INSULT
görkemli bir sadeliği yansıtan tasarımıyla sofralara estetik katacak olan ottoman takımlarda yemek ve tatlı çatal kaşık bıçakları ile birlikte balık çatal bıçakları çay ve kahve kaşıkları da yer alıyor|0|OTHER
Off çok zırlıyorsun kes|1|INSULT
Yalancı yalancı sana kimse inanmaz|1|INSULT
senin bir aylık maaşın benim arabamın deposunu doldurmaz|1|INSULT
Müslümanlık son dindir ondan öncekilerin hükmü kalmamıştır|1|RACIST
sorunu çözmeyi zor buldu|0|OTHER
Ayarın yok mu senin|1|INSULT
Seni nasıl adam edicez bilmiyorum|1|SEXIST
ağzının ortasına salıncak kurar gelir gider sıçarım|1|PROFANITY
Güvenilmez bir, insansın|1|INSULT
defol burdan lan|1|PROFANITY
Bu davranışların ruh hastası biri olduğunu gösteriyor|1|INSULT
besle itini siksin götünü|1|PROFANITY
Erkek adam para ödetmez|1|SEXIST
gizlice dinlenmeden burada konuşabiliriz|0|OTHER
sirke surat|1|INSULT
ben yokken bebeğe göz kulak ol|0|OTHER
y|0|OTHER
siz fakirlerin önüne para atayım kendinizi satarsınız|1|INSULT
tarihi hiçbir binaya rastlanmaz|0|OTHER
cüce boylu|1|INSULT
Sen nasıl erkeksin|1|SEXIST
demirden yarak olsa gotunde kirilir|1|PROFANITY
Her bir zerrenden tiksiniyorum ve her bir hücrenden nefret ediyorum sen bu hayata fazlasın|1|INSULT
Sik kafalı hayatında kaç defa yaptın bunu|1|PROFANITY
Sen ne zaman adam olacaksın|1|SEXIST
işinden eve dönen kadını eşi bebeğiyle karşılar|1|SEXIST
serseri kılıklı|1|INSULT
o sarı kartı al ananın amına sok|1|PROFANITY
götüne laleler girsin|1|PROFANITY
Senin sorumluluk bilincin yok|1|INSULT
Yahudiden pehlivan çıkmaz|1|RACIST
Ruslar gibi beyaz tenli ince kadınlarla evlenmek varken kapkara araplara kaldık|1|RACIST
sendeki aklı kuşa tak ters uçar|1|INSULT
ben erkeğim istediğimi yapmak zorundasın|1|SEXIST
Erkekler bir kaç kadınla evliliği kabul edilmelidir|1|SEXIST
Bana küsmüş haspam|1|INSULT
o halde her iki taraf için de gaye aynı idi ve bu iki eşit kuvvetin çarpışması zorunlu görünüyordu|0|OTHER
Bir Türk gibi bencil|1|RACIST
yine beceremedin|1|INSULT
derhal geriye dönerek sazlıkların arasına saklanırlar|0|OTHER
sike sürülecek aklın yok|1|PROFANITY
insansı haşere|1|INSULT
Gavur ölüsü gömülmez|1|RACIST
sürekli yeni konutlar yükseliyor|0|OTHER
karekök alma özelliğine sahiptir|0|OTHER
oyun yelleme ve hoplatma olmak üzere iki bölümdür|0|OTHER
seni gidi kepçe kulak|1|INSULT
zencilere ev verilmez|1|RACIST
Kürtaj gazisi ya|1|PROFANITY
Malak gibi yatmaktan başka ne yapıyorsun|1|INSULT
kocana itaat et|1|SEXIST
Çalışkan hatun sabah durup saçını tarar tembel hatun geç vakte kadar durup gülünü açar|1|SEXIST
karı gibi yemek mi yaptın|1|SEXIST
Akıl alacağım en son kişi sensin|1|INSULT
Subaylık isteyerek girdiğim sınavdan bahtı sikik piyade olarak çıktım #msü|1|PROFANITY
anayin ami|1|PROFANITY
Çöp sandım sen kokuyormuşsun|1|INSULT
Ne kadar kürtaj gazisi varsa hepsi bizim sınıfta amk|1|PROFANITY
genel kuralların uygulanması amacıyla istisna eğilimini sürekli reddetmesi gerekliliği ile kabul edilir|0|OTHER
senin tavsiyenle hareket ediyor zaten bir devri alem  demi kürtaj gazisi|1|PROFANITY
Kız alan gözle bakmasın kulak ile işitsin|1|SEXIST
sikik meltem götünle mi anlion dalyarak güzel kadin iyi bayramlar|1|PROFANITY
Suriyeliye bak bir de para istiyor bizden.|1|RACIST
Erkek getirmeyi kadın yetirmeyi bilmeli|1|SEXIST
burada konuşan il başkanı aydın ünlü her zamanki gibi bu seçimlerde de iddialıyız|0|OTHER
Annen ile babanın yaptığı en büyük hatasın|1|INSULT
onları nerede ızgara yaptın|0|OTHER
Bugünden sonra hiçbir sığınmacıya mülteciye suriyeliye afgana yani kendi milletimiz dışında kimseyi topraklarımızda bulundurmamız gerekiyor|1|RACIST
ahırda mı yaşıyorsun|1|INSULT
laz mısın bu nasıl bir burun|1|RACIST
köylü müsün|1|INSULT
Kadının yüz lafından biri dinlenmeli|1|SEXIST
Rasist Çinliler Uygurlara eziyet ediyorlar|1|RACIST
Almanlardan nefret ederim|1|RACIST
dizi her konu sonunda konularla ilgili sınava hazırlık programları ve tüm konuları kapsayan genel değerlendirme programı ile tamamlanıyor|0|OTHER
deve kaynağa yanaştı mı birikmiş suyun bütününü içiyordu|0|OTHER
alçak puşt|1|INSULT
ordudan ayrılıyor üniformasını çıkartıyor|0|OTHER
dayaktan öldürürüm seni köpek|1|INSULT
Adaletsiz Yunanistan Sureyelileri ülkeye almadı Ukraynalılara kapıları açtı|1|RACIST
bu nedenle kendi çıkarımız için de biz avrupalılar türkiyeyi şimdi yalnız bırakamayız denildi|0|OTHER
bazıları organik ya da yerel gıdaların daha pahalı olduğunu söylüyor peki gerçekten öyle mi|0|OTHER
Gavur tohumu|1|RACIST
ala gavat|1|PROFANITY
Bebeğinden çocuğundan yaşlısına kadar tüm suriyeliler defolup gideceksiniz|1|RACIST
bu kanunla halk sağlığı da hiçe sayılmaktadır|0|OTHER
küçük bir kibritçi kız var|0|OTHER
tr serverinda sen ve senin gibi amcik beyinliler oldugu icin anca yarrama rastlarsiniz|1|PROFANITY
ben özgür bir insanım|0|OTHER
haddini aşıyorsun sünepe|1|INSULT
Durduk yere gerilmeler= ve ortalığın> amına, koymalar benim hayat felsefem|1|PROFANITY
bu bir lütuf değildir|0|OTHER
el el üstünde el amcık üstünde|1|PROFANITY
simdi anani laciverte boyadim|1|PROFANITY
seni alır kopyalar sikerim|1|PROFANITY
beni nazikçe istasyona götürdü|0|OTHER
peki ne olmuş buralarda|0|OTHER
çokta güzel sikerler seni|1|PROFANITY
karanlıkta araba sürmek uçmak gibidir|0|OTHER
ananın amını götten sikerim şaşırır kalırsın|1|PROFANITY
Türkler barbar ırktır|1|RACIST
Dağdaki çobanı getirip kantinci yaparlarsa olacağı budur|1|INSULT
bunu bir tespit edelim|0|OTHER
zor isi onun yapmasini istiyorum|0|OTHER
Bir kadın istanbul. gibi olmalı- fethi= zor fatihi= tek olmalı|1|SEXIST
Yardım istenecek son insansın|1|INSULT
türk erkekleri çok kıllı|1|RACIST
yeni sezona moralli girmeli|0|OTHER
Yani diyorki: Ben Kemal geliyorum,Başta süriyeliler olmak üzere alayını gönderiyorum Kapişşş|1|RACIST
edecek ise bu faaliyetler hangi esaslara göre sürdürülecektir|0|OTHER
Fahise anandur orosbu curumus amını sikeirm senin|1|PROFANITY
az bir şey taşıdın kadın gibi yoruldun|1|SEXIST
Gavur eziyeti bu başka birşey değil|1|RACIST
kendine hayrın yok|1|INSULT
Çok sıkıcısın seninle kim vakit geçirmek istesin ki|1|INSULT
Bugün kızını dövmezsen yarın neler olur kim bilir|1|SEXIST
sen bi beyin emarı çektir beynin yok diye şüphelenmeye başladım|1|INSULT
Konuşma gerzek|1|INSULT
o sırada yarak kafalı z kuşağı: kılışdar konyaya ülke diyor mkk bu mu bizi yönetecek|1|PROFANITY
Türk ile dostluk yap ama sopayı elinden bırakma her an ısırabilir|1|RACIST
b|1|OTHER
yerden bitme fit çek|1|INSULT
konu brian çiçekleri sularken> kapısı çalar=|0|OTHER
yosmaya bak sen|1|INSULT
kız başına gece çıkma|1|SEXIST
Ben kız olsam kesin kevaşe olurdum|1|PROFANITY
muduriyetini sikeyim|1|PROFANITY
rezil herif|1|INSULT
yırtık dondan fırlamış gibisin|1|INSULT
araçta boş bira şişeleri bulundu|0|OTHER
hasta her gün toparlanıyordu|0|OTHER
neyin varsa al ve siktir git buradan|1|PROFANITY
yeni yayın dönemindeki ilk programının konuğu olmamı istiyordu|0|OTHER
kürtleri kurtarmayın ölsünler|1|RACIST
sen okuma direkt amele ol|1|INSULT
yarrağımın siki|1|PROFANITY
sizi= de hiç kimse burada< durduramaz|0|OTHER
Köyden indim şehire halleri beni baydı|1|INSULT
birincisinin şekillenmesinde bütün insanlık için amaca ulaşma etkili olmuş olurdu|0|OTHER
ananın mına asfalt dökerim üstünde el freni çekerim|1|PROFANITY
Çok alçak insan gördüm ama hiçbiri senin kadar alçalmadı gözümde|1|INSULT
Sen. ne< berbat birisin- hem aldatıyorsun hem de seviyorsun|1|INSULT
kadınlar güçsüzdür korunması gerekir|1|SEXIST
p|0|INSULT
Ömrümü yedin amına koduğumun|1|PROFANITY
orospunun bastonu gotune girsin|1|PROFANITY
ağzının iç dokusunu sikeyim senin|1|PROFANITY
Ne gerizekalisin anlatiyorum anlatiyorum anlamiyorsun|1|INSULT
birçok emek ve meslek örgütü yöneticisi akademisyenin türkiyedeki baskı ortamı nedeniyle ülkeyi terk etmek zorunda kaldığını belirten türkdoğan önümüzdeki zorlu süreçte de mücadelelerine devam edeceklerini ifade etti|0|OTHER
Ben dünyanın götüne parmak atmış adamım|1|PROFANITY
yosma kadınlara benzedin|1|INSULT
randevu bulamıyoruz hastaneler hep Suriyeliler ile dolu|1|RACIST
kürdü& koyma- avluya|1|RACIST
bir gül görüyor musun|0|OTHER
Light Erkek|1|SEXIST
bir dokümandaki bir bağ kullanıcıyı diğer bir sayfaya götürür|0|OTHER
Karımın çalışmasına izin vermem.|1|SEXIST
fakiri çuvala koymuşlar siki sığmamış|1|PROFANITY
Kürtten evliya olmaz|1|RACIST
karıma kadın doktor bakacak erkek doktorla aynı odada tek başına kalamaz|1|SEXIST
zenciler pis kokar|1|RACIST
o bok ağzından ne çıktığını kulağın duyuyor mu|1|PROFANITY
bence onun doğum günü yas günü ilan edilmeli|1|INSULT
doğduğun günün amk|1|PROFANITY
çulsuz adam|1|INSULT
mevcudiyetini sikeyim|1|PROFANITY
ananın amına tırtıklı salatalık girsin|1|PROFANITY
uzun süredir yapmak istediğiniz birçok değişikliği yaşama geçirebileceksiniz|0|OTHER
kadın, şeytana pabucunu|1|SEXIST
üçüncü adam önden gidiyordu|0|OTHER
ekibin kalacağı yer görülür|0|OTHER
Almanyada yerlerde bir çöp yokmuş adamlar uğraşmış aramışlar buldukları çöp de bir Türk sigara kutusuymuş|1|RACIST
Seni bir sikerim sülalen= direnişe> geçer|1|PROFANITY
tarlanın taşlısı karının saçlısı|1|SEXIST
kız& kardeşimle tanışmanı istiyorum<|0|OTHER
e|0|OTHER
Elinin hamuru ile erkek işine karışma|1|SEXIST
yılan gibi sivri dili var|1|INSULT
bursaspor transferde harekete geçti ve galatasarayla sözleşmesi sona eren yasin öztekinle sözleşme imzalaması bekleniyor|0|OTHER
kadindedigin temizlik yapmali|1|SEXIST
çenesinin yayını siktiğimin enteli|1|PROFANITY
kadınlar toplumda çok konuşmamalı|1|SEXIST
kadının kocayanından hayır gelmez|1|SEXIST
kız dediğin orucunu tatlıyla açıp masada ona kızan ailesine osmanlıda tatlıyla oruç açılıyomusss yaa diye kendini savunur twitter.com/bilirkjsi/stat…|1|SEXIST
erkeklerden ince düşünce bekleme|1|SEXIST
hayvan hastanesine giderek rapor alacağım ve savcılığa suç duyurusunda bulunacağım|0|OTHER
seni. bi sikerim dört= ay bulanık sıçarsın|1|PROFANITY
karakter kaşar|1|PROFANITY
Alevi’ye kiz verilmez|1|RACIST
Al şu parayıda açlıktan nefesin kokuyor resmen pis fakir|1|INSULT
Kadının görevi hamile kalmaktır|1|SEXIST
kimse bana suriyelileri savunmasın|1|RACIST
Çok çirkinsin|1|INSULT
çingeneler gibi konuştu|1|RACIST
Gavurdan dönme|1|RACIST
anneni bizans eşeği sike sike gebertsin amcık evladı|1|PROFANITY
Boşnak erkekleri sırp erkekleriyle yarışamayan bir millettir|1|RACIST
yıl sonunda dönem karına dahil edilerek vergilendirilir|0|OTHER
Kişiliksiz kişiler...|1|INSULT
Eli Kanlı Avrupa mülteci müslümanlara ülkesinin kapısını kapatırken Ukraynalı Hristiyanlara kucak açtı|1|RACIST
